company,industry,platform,title,department,location,description,link,posted_date
Affirm,Banking/Fintech,generic,"Staff Product Designer, Design Systems Remote Canada",N/A,N/A,"Staff Product Designer, Design Systems Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Product Design at Affirm drives business success by exceeding user’s expectations. We are a collaborative, remote-first team that is driven, highly skilled, and humble. We are looking for an experienced Staff Product Designer to join our team at a critical juncture to evolve our operational frameworks, mature our visual language, and champion a unified experience across our consumer and merchant products. The Design Systems team is a small group of systems thinkers and connectors focused on the cohesive strategy of building, scaling, maturing, and improving our Design System. As Affirm scales, the Design System is an integral piece of ensuring a premium, elegant, consistent, trustworthy, delightful experience for our users. What You’ll Do Strategic Architecture: Be a visual and technical architect of Affirm’s Design System. You will move beyond simple component creation to help define and grow the logic, token strategy, and governance that powers our products. Visual Evolution: Lead the refinement of the visual language of the Affirm Design System. Design scalable systems and frameworks with a focus on clarity, performance, high craft, and visual luster. Cross-Platform Parity: Deeply understand the user experience to remove discrepancies across Web, iOS, and Android. You will ensure our system feels native to each platform while remaining distinctly ""Affirm."" Operational Excellence: Collaborate, author and maintain detailed documentation and usage guidelines. You will help grow the ""source of truth"" that reduces friction for product teams. Collaboration & Bridge Building: Serve as a primary translator between Design and Engineering. You will work closely with Staff/Principal Engineers to align on API structures for components and token im",https://job-boards.greenhouse.io/affirm/jobs/7615058003,
Affirm,Banking/Fintech,generic,"Staff Product Manager, Capital Remote Canada",N/A,N/A,"Staff Product Manager, Capital Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Capital is the lifeblood of Affirm. Every loan we underwrite depends on reliable funding and trusted reporting to our investors. As Affirm scales across products, geographies, and funding structures, the accuracy, transparency, and resilience of our Capital systems become increasingly critical. That’s where Capital Product comes in. The Capital Product team builds the platform, tooling, and workflows that power Affirm’s $26+ billion Capital Program—enabling Capital Markets, Treasury, and Risk to operate with speed and confidence while safeguarding investor trust through accurate, auditable, and scalable systems. We’re looking for a Staff Product Manager to lead our Capital Risk and Deal Reporting product area. This role owns some of the most investor-visible and profit-impacting systems at Affirm. You will reduce operational risk, enable more sophisticated and accurate forecasting, and ensure investor-grade reporting by building durable systems that scale with Affirm’s growth—ultimately helping Affirm deploy capital more efficiently and passing those gains through to our customers. This is a highly analytical, high-impact role for a product builder who is comfortable being deeply embedded in data and financial logic—and who brings a strong bias toward precision, correctness, and delivery. What You'll Do Own the Capital Risk & Reporting Vision: Define the long-term direction for Capital Risk and Deal Reporting systems, ensuring they scale with increasing volume, complexity, and scrutiny while supporting both operational reliability and forward-looking decision-making. Turn Scale Into Better Capital Decisions: Enable analytical and forecasting capabilities that help Capital teams evaluate tradeoffs, plan ahead, and make higher-quality funding and P",https://job-boards.greenhouse.io/affirm/jobs/7615046003,
Affirm,Banking/Fintech,generic,"Staff Product Manager, Capital Remote US",N/A,N/A,"Staff Product Manager, Capital Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Capital is the lifeblood of Affirm. Every loan we underwrite depends on reliable funding and trusted reporting to our investors. As Affirm scales across products, geographies, and funding structures, the accuracy, transparency, and resilience of our Capital systems become increasingly critical. That’s where Capital Product comes in. The Capital Product team builds the platform, tooling, and workflows that power Affirm’s $26+ billion Capital Program—enabling Capital Markets, Treasury, and Risk to operate with speed and confidence while safeguarding investor trust through accurate, auditable, and scalable systems. We’re looking for a Staff Product Manager to lead our Capital Risk and Deal Reporting product area. This role owns some of the most investor-visible and profit-impacting systems at Affirm. You will reduce operational risk, enable more sophisticated and accurate forecasting, and ensure investor-grade reporting by building durable systems that scale with Affirm’s growth—ultimately helping Affirm deploy capital more efficiently and passing those gains through to our customers. This is a highly analytical, high-impact role for a product builder who is comfortable being deeply embedded in data and financial logic—and who brings a strong bias toward precision, correctness, and delivery. What you'll do Own the Capital Risk & Reporting Vision: Define the long-term direction for Capital Risk and Deal Reporting systems, ensuring they scale with increasing volume, complexity, and scrutiny while supporting both operational reliability and forward-looking decision-making. Turn Scale Into Better Capital Decisions: Enable analytical and forecasting capabilities that help Capital teams evaluate tradeoffs, plan ahead, and make higher-quality funding and P&L d",https://job-boards.greenhouse.io/affirm/jobs/7615044003,
Affirm,Banking/Fintech,generic,"Analyst II, Strategic Insights Remote Canada",N/A,N/A,"New Analyst II, Strategic Insights Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We are seeking intelligent, driven professionals to join our Revenue Analytics team, a critical function responsible for delivering comprehensive analyses, reporting, and data solutions that empower our Sales and internal Revenue organizations. The ideal candidate will possess exceptional analytical and problem-solving skills, a proven ability to craft compelling, data-driven narratives, and the vision to develop solutions that scale data usage across the Revenue organization. Beyond analytical rigor, strong interpersonal skills are essential to proactively collaborate with stakeholders and drive forward strategic recommendations. What you’ll do : Strategic Partnership & Execution: Act as a strategic partner to the sales team, using data-driven analyses to inform critical business decisions, forecast performance, prioritize territories, and lead cross-functional projects. Performance Metrics & Sales Support: This includes defining internal KPIs, benchmarks, and goals, and providing support for core sales processes such as compensation design and goal setting.guid Scale & Automation: Leverage AI tools (ie, Cursor, Claude) to automate and scale reporting and analyses for the Revenue team. Data & Insights: Work with structured and unstructured data sources to generate actionable insights What we look for : 3+ years of experience in an analytically-driven role (consulting, finance, analytics, etc.) and / or analytics roles at other mid-to-large scale Tech organizations Strong working knowledge of SQL and data visualization tools (e.g. Sigma, Looker, Tableau). Understanding or a demonstrated aptitude to learn Python is a plus Demonstrated aptitude in leveraging AI tools for analytics (Cursor, Claude Code, etc.) Knowledge of common sales analytics ",https://job-boards.greenhouse.io/affirm/jobs/7661778003,
Affirm,Banking/Fintech,generic,"Analyst II, Strategic Insights Remote US",N/A,N/A,"New Analyst II, Strategic Insights Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We are seeking intelligent, driven professionals to join our Revenue Analytics team, a critical function responsible for delivering comprehensive analyses, reporting, and data solutions that empower our Sales and internal Revenue organizations. The ideal candidate will possess exceptional analytical and problem-solving skills, a proven ability to craft compelling, data-driven narratives, and the vision to develop solutions that scale data usage across the Revenue organization. Beyond analytical rigor, strong interpersonal skills are essential to proactively collaborate with stakeholders and drive forward strategic recommendations. What you’ll do : Strategic Partnership & Execution: Act as a strategic partner to the sales team, using data-driven analyses to inform critical business decisions, forecast performance, prioritize territories, and lead cross-functional projects. Performance Metrics & Sales Support: This includes defining internal KPIs, benchmarks, and goals, and providing support for core sales processes such as compensation design and goal setting.guid Scale & Automation: Leverage AI tools (ie, Cursor, Claude) to automate and scale reporting and analyses for the Revenue team. Data & Insights: Work with structured and unstructured data sources to generate actionable insights What we look for : 3+ years of experience in an analytically-driven role (consulting, finance, analytics, etc.) and / or analytics roles at other mid-to-large scale Tech organizations Strong working knowledge of SQL and data visualization tools (e.g. Sigma, Looker, Tableau). Understanding or a demonstrated aptitude to learn Python is a plus Demonstrated aptitude in leveraging AI tools for analytics (Cursor, Claude Code, etc.) Knowledge of common sales analytics conc",https://job-boards.greenhouse.io/affirm/jobs/7661776003,
Affirm,Banking/Fintech,generic,"Analytics Lead, Strategic Insights Remote US",N/A,N/A,"Analytics Lead, Strategic Insights Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. About the Revenue team The Revenue team drives Affirm’s top-line growth through strategic partnerships, pricing, and go-to-market execution. We acquire, retain, and expand merchant relationships across eCommerce, in-store, telesales, and the Affirm app. The team leads onboarding, relationship management, and performance optimization to help partners succeed. We deliver value-added solutions, drive adoption, and support long-term business growth by connecting merchants and consumers through Affirm’s products. We’re looking for intelligent, driven professionals to join our Revenue Analytics team. This team is responsible for comprehensive analyses, reporting, and data solutions to support and grow our Revenue segments. The ideal candidate will have strong analytical and problem solving skills, the ability to craft comprehensive narratives for both internal and external stakeholders, and produce tools and solutions to scale data usage with Revenue. In addition to analytical rigor, the ideal candidate has strong interpersonal skills to work proactively within the organization and with clients to drive forward recommendations. What You’ll Do Optimize decisions and execution with analyses, and communicate to internal and external stakeholders Partner with our Strategic Alliances and Client Success Teams as the data SME for respective Revenue segments and merchants. Create business cases, insights, and dashboards as well as handle experiments to engage Affirm’s external merchant base; demonstrating Affirm’s value proposition and product performance. Create internal analyses to assess Revenue performance, drive recommendations, and inform critical decisions; using insights to serve segment strategy and execution. Scale impact Standardize common use cases",https://job-boards.greenhouse.io/affirm/jobs/7647634003,
Affirm,Banking/Fintech,generic,"Analytics Lead, Strategic Insights Remote Canada",N/A,N/A,"Analytics Lead, Strategic Insights Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. About the Revenue team The Revenue team drives Affirm’s top-line growth through strategic partnerships, pricing, and go-to-market execution. We acquire, retain, and expand merchant relationships across eCommerce, in-store, telesales, and the Affirm app. The team leads onboarding, relationship management, and performance optimization to help partners succeed. We deliver value-added solutions, drive adoption, and support long-term business growth by connecting merchants and consumers through Affirm’s products. We’re looking for intelligent, driven professionals to join our Revenue Analytics team. This team is responsible for comprehensive analyses, reporting, and data solutions to support and grow our Revenue segments. The ideal candidate will have strong analytical and problem solving skills, the ability to craft comprehensive narratives for both internal and external stakeholders, and produce tools and solutions to scale data usage with Revenue. In addition to analytical rigor, the ideal candidate has strong interpersonal skills to work proactively within the organization and with clients to drive forward recommendations. What You’ll Do Optimize decisions and execution with analyses, and communicate to internal and external stakeholders Partner with our Strategic Alliances and Client Success Teams as the data SME for respective Revenue segments and merchants. Create business cases, insights, and dashboards as well as handle experiments to engage Affirm’s external merchant base; demonstrating Affirm’s value proposition and product performance. Create internal analyses to assess Revenue performance, drive recommendations, and inform critical decisions; using insights to serve segment strategy and execution. Scale impact Standardize common use c",https://job-boards.greenhouse.io/affirm/jobs/7647636003,
Affirm,Banking/Fintech,generic,Key Accounts Account Executive II Remote US,N/A,N/A,"Key Accounts Account Executive II Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is on a mission to deliver honest financial products that improve lives. As a Key Account Executive, you’ll play a critical role in driving our growth by leading complex, high-impact sales efforts with the largest and most strategic retailers in the U.S. and beyond. You’ll be responsible for acquiring and expanding partnerships with Fortune 500 brands, managing multifaceted deal cycles, and shaping the future of buy now, pay later (BNPL) at enterprise scale. This is a high-ownership, highly visible role requiring a mix of strategic thinking, deep sales expertise, and strong cross-functional leadership. What You’ll Do: Build and close pipeline: Own the full sales cycle from sourcing to close across a targeted set of the largest U.S.-based retailers, many with international operations. Drive strategic partnerships: Develop deep relationships with C-level and senior stakeholders across merchandising, payments, digital, and finance. Negotiate complex deals: Structure and close commercial agreements involving multiple product lines, custom integrations, and cross-border considerations. Navigate internally: Lead cross-functional collaboration with Product, Legal, Risk, Marketing, and Finance to bring complex initiatives to life. Unlock enterprise value: Translate Affirm’s differentiated value into tailored business cases, driving both short-term wins and long-term partnerships. Support international growth: While your core focus will be U.S.-based retailers, you’ll collaborate on global expansion needs in partnership with our international teams. What We Look For: 10+ years of sales experience and 8+ enterprise sales experience, preferably in fintech, SaaS, or retail technology, selling into complex Fortune 500 organizations. Proven track record ",https://job-boards.greenhouse.io/affirm/jobs/7509628003,
Affirm,Banking/Fintech,generic,Partner Growth Manager Remote Canada,N/A,N/A,"Partner Growth Manager Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is seeking a driven and results-oriented Partner Growth Manager to manage and expand a portfolio of our existing payments partners. This individual will be responsible for driving tangible growth outcomes within their assigned partnerships, focusing on identifying new opportunities, executing go-to-market strategies, and collaborating cross-functionally to deliver exceptional results. This is an individual contributor role without direct reports. What You’ll Do Own and grow a named portfolio of existing payments partnerships, focusing on expanding business value, accelerating revenue, and driving merchant acquisition. Identify new opportunities within existing partner relationships that align with Affirm’s growth objectives. Execute go-to-market strategies tailored to each partnership, including cross-functional execution plans. Negotiate partnership amendments and renewals as needed to support evolving business objectives. Build trusted relationships within partner organizations, from working teams to mid-level leaders. Monitor and optimize partnership performance using data-driven insights, ensuring alignment with KPIs and strategic goals. Act as an internal advocate for partners, while upholding a high standard for performance, innovation, and value creation. Collaborate closely with Product and Marketing to support roadmaps and campaigns that enhance the success of strategic partners. What We’re Looking For 7+ years of experience in strategic partnerships, business development, or a similar growth-focused role, ideally in high-growth tech or fintech environments. Proven track record of delivering measurable growth through partnerships—not just managing relationships, but expanding them. Strong commercial instincts with the ability to assess op",https://job-boards.greenhouse.io/affirm/jobs/7589308003,
Affirm,Banking/Fintech,generic,Partner Growth Manager Remote US,N/A,N/A,"Partner Growth Manager Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is seeking a driven and results-oriented Partner Growth Manager to manage and expand a portfolio of our existing payments partners. This individual will be responsible for driving tangible growth outcomes within their assigned partnerships, focusing on identifying new opportunities, executing go-to-market strategies, and collaborating cross-functionally to deliver exceptional results. This is an individual contributor role without direct reports. What You’ll Do Own and grow a named portfolio of existing payments partnerships, focusing on expanding business value, accelerating revenue, and driving merchant acquisition. Identify new opportunities within existing partner relationships that align with Affirm’s growth objectives. Execute go-to-market strategies tailored to each partnership, including cross-functional execution plans. Negotiate partnership amendments and renewals as needed to support evolving business objectives. Build trusted relationships within partner organizations, from working teams to mid-level leaders. Monitor and optimize partnership performance using data-driven insights, ensuring alignment with KPIs and strategic goals. Act as an internal advocate for partners, while upholding a high standard for performance, innovation, and value creation. Collaborate closely with Product and Marketing to support roadmaps and campaigns that enhance the success of strategic partners. What We’re Looking For 7+ years of experience in strategic partnerships, business development, or a similar growth-focused role, ideally in high-growth tech or fintech environments. Proven track record of delivering measurable growth through partnerships—not just managing relationships, but expanding them. Strong commercial instincts with the ability to assess opport",https://job-boards.greenhouse.io/affirm/jobs/7589306003,
Affirm,Banking/Fintech,generic,"Senior Manager, Accounts Management Remote Canada",N/A,N/A,"Senior Manager, Accounts Management Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. About the Revenue team The Revenue team drives Affirm’s top-line growth through strategic partnerships, pricing, and go-to-market execution. We acquire, retain, and expand merchant relationships across eCommerce, in-store, telesales, and the Affirm app. The team leads onboarding, relationship management, and performance optimization to help partners succeed. We deliver value-added solutions, drive adoption, and support long-term business growth by connecting merchants and consumers through Affirm’s products. We are seeking a Senior Manager to lead Affirm’s Key and Enterprise Account Management team in Canada, driving merchant value, retention, and revenue growth across a diverse account portfolio. This leader will shape strategy, optimize client operations, and enable scalable, data-driven engagement models that empower merchants to grow with Affirm. The ideal candidate brings deep experience in account management, strong operational acumen, and a track record of exceeding targets, building and developing high-performing teams. You’ll partner cross-functionally with Sales, Marketing, Engineering, Product, and Analytics to define and execute account strategy that drives merchant satisfaction and long-term profitability. What You’ll Do Lead and develop a high-performing team supporting our largest Canadian merchants across multiple verticals, driving retention, expansion, and satisfaction. Define and execute the strategic vision for your team and its associated merchant portfolio — optimizing coverage models, playbooks, and performance metrics to scale impact efficiently. Partner closely with Sales, Engineering, Marketing, and Product teams to design initiatives that deepen merchant engagement and accelerate adoption of new Affirm solutions. U",https://job-boards.greenhouse.io/affirm/jobs/7637550003,
Affirm,Banking/Fintech,generic,"Senior Manager, Accounts Management Remote UK",N/A,N/A,"Senior Manager, Accounts Management Remote UK Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. Affirm is committed to building lasting partnerships with merchants for long term growth and ongoing revenue generation. As a Senior Account Manager, you will join a growing team driving value and growth with large strategic merchants. This is a high-profile, customer-facing role requiring outstanding results-oriented, relationship and program management skills. This role oversees a portfolio of Affirm’s strategic accounts in the UK with the goal of driving ambitious results across the business. Success in this role entails delivering strong results, collaborating across different teams and levels with key stakeholders, strong analytical skills and excellent executive presence including written and verbal communications. What you'll do You will own and lead Affirm’s largest relationships with our international partners to build connections, drive growth and oversee long-term strategy across multiple business units. You will be responsible for defining and driving the strategic vision for the partnership, aligning joint priorities with Affirm’s broader goals, and influencing senior stakeholders on both sides. You will develop and execute multi-year growth roadmaps, including product integrations, co-marketing strategies, and go-to-market expansions that drive significant GMV, revenue, and user acquisition. You will analyze partner performance and recommend programs to increase product adoption, grow awareness and visibility, and sell into expansion opportunities. You will orchestrate cross-functional teams across our Product, Technical, Credit, Analytics, Marketing, and Risk teams to execute partnership initiatives and drive business results. Manage customer health to ensure overall customer satisfaction and business results What we look for 10+ ",https://job-boards.greenhouse.io/affirm/jobs/7606996003,
Affirm,Banking/Fintech,generic,"Senior Manager, GTM Business Systems Remote US",N/A,N/A,"Senior Manager, GTM Business Systems Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. About the Revenue Team The Revenue team drives Affirm’s top-line growth through strategic partnerships, pricing, and go-to-market execution. We acquire, retain, and expand merchant relationships across eCommerce, in-store, telesales, and the Affirm app. The team leads onboarding, relationship management, and performance optimization to help partners succeed. We deliver value-added solutions, drive adoption, and support long-term business growth by connecting merchants and consumers through Affirm’s products. About the Team This position is part of the Revenue Operations & Analytics team. As a Senior Manager, GTM Business Systems, you will lead the Business Systems team, partnering closely with stakeholders across Revenue, Engineering, and Operations to design and deliver scalable technical solutions to complex business challenges. Your work will directly impact how our Revenue teams operate, grow, and succeed. We are looking for a leader who values simple, elegant solutions, brings strong technical judgment, and continuously invests in both technical excellence and people development. You thrive in fast-moving environments, operate effectively amid ambiguity, and know how to balance speed with long-term architectural integrity. In this role, you will lead and grow a high-performing Business Systems organization, delivering highly technical, multi-quarter roadmaps that support a rapidly scaling business. You will partner with your team and cross-functional leaders to define future-state architectures and operating models, while making pragmatic decisions that address today’s business needs without compromising tomorrow’s vision. Affirm is experiencing rapid growth, serving millions of consumers and thousands of merchants across in-store and onli",https://job-boards.greenhouse.io/affirm/jobs/7619187003,
Affirm,Banking/Fintech,generic,"Senior Manager, GTM Business Systems Remote Canada",N/A,N/A,"Senior Manager, GTM Business Systems Remote Canada Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. About the Revenue Team The Revenue team drives Affirm’s top-line growth through strategic partnerships, pricing, and go-to-market execution. We acquire, retain, and expand merchant relationships across eCommerce, in-store, telesales, and the Affirm app. The team leads onboarding, relationship management, and performance optimization to help partners succeed. We deliver value-added solutions, drive adoption, and support long-term business growth by connecting merchants and consumers through Affirm’s products. About the Team This position is part of the Revenue Operations & Analytics team. As a Senior Manager, GTM Business Systems, you will lead the Business Systems team, partnering closely with stakeholders across Revenue, Engineering, and Operations to design and deliver scalable technical solutions to complex business challenges. Your work will directly impact how our Revenue teams operate, grow, and succeed. We are looking for a leader who values simple, elegant solutions, brings strong technical judgment, and continuously invests in both technical excellence and people development. You thrive in fast-moving environments, operate effectively amid ambiguity, and know how to balance speed with long-term architectural integrity. In this role, you will lead and grow a high-performing Business Systems organization, delivering highly technical, multi-quarter roadmaps that support a rapidly scaling business. You will partner with your team and cross-functional leaders to define future-state architectures and operating models, while making pragmatic decisions that address today’s business needs without compromising tomorrow’s vision. Affirm is experiencing rapid growth, serving millions of consumers and thousands of merchants across in-store and ",https://job-boards.greenhouse.io/affirm/jobs/7619189003,
Affirm,Banking/Fintech,generic,Strategic Partnerships Manager Remote US,N/A,N/A,"The Strategic Partnerships team at Affirm builds and scales high- impact partnerships within the financial services and fintech ecosystem to expand Affirm’s pre- and post- purchase financing capabilities to third- party issuers. This team drives new business line growth by sourcing and closing complex deals, shaping product strategy from the ground up, and integrating Affirm’s offerings into partner platforms. The Strategic Partnerships Manager role will be instrumental in identifying, building, and scaling new partnerships in the financial services and fintech industries to bring Affirm's pre- and post-purchase financing capabilities to third party issuers. This is a critical role that will establish foundational partnerships for an emerging business line that will significantly expand Affirm’s network. It requires exceptional strategic thinking, an entrepreneurial spirit, and strong interpersonal skills to influence and nurture relationships with internal and external stakeholders in a dynamic and evolving environment.",https://job-boards.greenhouse.io/affirm/jobs/7647628003,
Affirm,Banking/Fintech,generic,"Analyst II, Credit Risk Remote US",N/A,N/A,"Analyst II, Credit Risk Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Credit team works cross-functionally with Machine Learning, Product, Engineering, Capital Markets, and Commercial teams to responsibly manage the risk profile of the business. We’re looking for a thoughtful, driven individual who wants to learn, grow, and solve hard problems. The team’s mandate is to enable sustainable growth while closely managing the profitability and resilience of our portfolio. As Affirm continues on an exciting growth trajectory, thinking through credit strategies for new initiatives and products, shaping ongoing testing and experimentation, and being ready for navigating through any exogenous changes will be important problems to tackle. This role requires extensive use of data analytics to derive insights and develop credit strategies. It also requires a lot of cross-functional partnership. Working with the Machine Learning and Engineering team to develop new underwriting models, with the Product teams to develop new products and features, with the Merchant Pricing team to value different merchants, with the Finance team to help facilitate discussions with debt and equity investors are some parts of the role. Come join us in our mission to change consumer finance through better data and technology, lower costs, and increased transparency while providing the best customer experience! What you'll do Leverage experimentation and advanced data analytics to derive insights. Dissect complex data and translate it into actionable strategies to help optimize credit underwriting Determine and optimize purchasing power, ensuring they are set optimally to balance risk and growth, driving healthy user engagement Play a pivotal role in underwriting cost saving, managing risk and improving the profitability Support the launch of new products by",https://job-boards.greenhouse.io/affirm/jobs/7590561003,
Affirm,Banking/Fintech,generic,"Analyst II, Quantitative Modeling & Forecasting Remote US",N/A,N/A,"Analyst II, Quantitative Modeling & Forecasting Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We're looking for intelligent, driven professionals to join our team. The Operations Analytics team leverages data-driven insights to shape servicing strategy across contact channels, customer segmentation, capacity planning, forecasting, and repayment operations. The ideal candidate brings strong analytical depth, systems thinking, and the ability to partner cross-functionally to drive meaningful business impact. A significant component of this role involves leading the transition from a legacy servicing cost model to a scalable, AI-integrated architecture. The existing cost attribution model is a heuristic framework that synthesizes a complex array of operational and financial inputs and ultimately feeds into lifetime value modeling used to inform strategic decisions. This role will own that evolution end-to-end. The first 6–12 months will focus heavily on reverse-engineering the current model, developing a deep understanding of its inputs, logic, and business dependencies, defining the future-state design, and delivering a production-ready replacement that scales with the business. This is not a maintenance role: it requires architectural decision-making, strong stakeholder alignment, and direct integration of AI/ML capabilities into core financial decision systems. The ability to operate independently in ambiguous environments is essential. What You’ll Do Own the existing servicing cost attribution model end-to-end: master its inputs, logic, and business impact, then architect and deliver an AI-integrated replacement. Design, develop, and maintain forecasting models using statistical techniques such as time series, regression, and machine learning to support operational contact forecasting, headcount planning, license forecasting",https://job-boards.greenhouse.io/affirm/jobs/7631911003,
Affirm,Banking/Fintech,generic,"Analytics Lead, Full Stack Remote Netherlands",N/A,N/A,"Analytics Lead, Full Stack Remote Netherlands Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. We are seeking a seasoned Credit Strategy Leader to drive the evolution of Affirm’s credit decisioning capabilities across international markets and help shape the long-term direction of our underwriting, portfolio performance, and regulatory alignment. This role will lead high-impact initiatives across products and geographies, partnering closely with Engineering, Product, Legal, and Compliance to design scalable, compliant credit systems that effectively balance growth, customer experience, and risk management. The ideal candidate brings exceptional analytical rigor, deep credit domain expertise, and the ability to influence stakeholders across both technical and non-technical teams. You thrive in ambiguity, can translate complex regulatory and economic insights into actionable credit strategies, and are comfortable operating at both strategic and execution levels. This is a unique opportunity to shape the next generation of Affirm’s credit models and policies for international expansion making a meaningful, lasting impact within a fast-growing FinTech company committed to redefining responsible consumer lending. What You’ll Do Leverage advanced data analytics to derive insights and optimise credit strategies across products and geographies. Partner with Engineering to design and build scalable risk models and credit risk capabilities. Monitor portfolio performance and macroeconomic trends that impact loan outcomes; proactively adjust underwriting and marketing strategies to mitigate risk. Collaborate closely with Product, Legal, and Compliance teams to interpret evolving regulatory and market requirements across jurisdictions, and translate them into credit policy, underwriting, and product design recommendations. Engage and coordinate with e",https://job-boards.greenhouse.io/affirm/jobs/7537871003,
Affirm,Banking/Fintech,generic,"Analytics Manager, Full Stack (Fraud Analytics) Remote UK",N/A,N/A,"Analytics Manager, Full Stack (Fraud Analytics) Remote UK Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Fraud Strategy & Analytics team works cross-functionally with Machine Learning, Product, Engineering, and Operations to combat fraudulent activities and to foster a safe platform. We're looking for a new team member to help lead our team’s fraud monitoring and detection efforts and own fraud escalations as we scale internationally. Additionally, this role will work closely with our cross functional partners to help develop our fraud detection and decisioning systems. What you'll do Develop strategies for monitoring and preventing fraud across our network, advising on best practices and ensuring the strategies align with risk management goals. Leverage advanced data analytics to identify loss drivers, derive insights and optimize fraud management strategies Report on fraud trends and loss drivers to cross functional partners and senior management Quickly respond to fraud rings and ensure issues raised by other teams are addressed in a timely manner Work together with our operations team to help limit losses and ensure optimal review volumes Assist with evaluation and development of new external or internal features/signals to improve our fraud detection capabilities Assist with team planning and goal setting as well as coaching and mentorship of more junior team members What we look for 7+ years of experience in Fraud Management or a related field preferred with a prior emphasis on analytics. Product knowledge - Passion to understand how the product works and how to change it to make it more effective Able to thrive in a fast-paced environment and be responsive and available during times of peak fraud activity Ability to work later starts several days a week so as to allow for increased overlap with US based colleagues. Technical ",https://job-boards.greenhouse.io/affirm/jobs/7532268003,
Affirm,Banking/Fintech,generic,Business Development Associate Remote US,N/A,N/A,"Business Development Associate Remote US Apply Affirm is reinventing credit to make it more honest and friendly, giving consumers the flexibility to buy now and pay later without any hidden fees or compounding interest. The Business Development team works in lockstep with our Key and Enterprise Sales team to identify top-of-funnel opportunities within target industries through creative and effective outbound strategies. This role has a direct impact on high-priority organizational goals, and will provide a pathway to a successful sales career. We are looking for a driven, thoughtful and tenacious individual to join our world-class team and help change consumer finance for the better. What You'll Do Drive new business by identifying, qualifying, and developing new partnership opportunities for Affirm Collaborate closely with Account Executives and the rest of the Sales & BD team to strategize creative outreach campaigns and determine priority of outreach based on potential impact Manage the first stages of the Sales & Business Development pipeline by performing initial cold outreach and nurturing leads through various inbound channels, including phone, email and social Engage potential partners about their goals and challenges, and educate them on the value of Affirm Contribute significantly to Affirm’s growth as we scale our core business and product What We Look For Bachelor's Degree or equivalent experience At least 1 year of prior BDA experience in an outbound sales role prospecting cold leads Experience working with Salesforce CRM Grit. Lots of grit. You need to embrace challenges and be willing to work hard to achieve audacious goals Demonstrated ability to succeed in a quota-carrying role The desire to pursue a career in sales, and the drive to be successful Strong passion for E-commerce Ability to work closely with multiple non-sales teams internally; legal, merchant risk, marketing, etc. Excellent ability to communicate, manage time efficiently, and be extre",https://job-boards.greenhouse.io/affirm/jobs/7537719003,
